Survey_ID,SurveyYear,StateID,Commodity,DataItem,Value,Volume,UnitCost,Measure
1706,2015,1,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",134696000,36015000,$3.74,BU
1707,2015,1,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",32886000,162000,$203.00,TONS
1708,2015,1,HAY,"HAY - PRODUCTION, MEASURED IN $",224840000,2044000,$110.00,TONS
1709,2015,1,OATS,"OATS - PRODUCTION, MEASURED IN $",4500000,1000000,$4.50,BU
1710,2015,1,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",179806000,20090000,$8.95,BU
1712,2015,1,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",77044000,14960000,$5.15,BU
1711,2015,1,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",77044000,14960000,$5.15,BU
1414,2016,1,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",137214000,37800000,$3.63,BU
1415,2016,1,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",36432000,207000,$176.00,TONS
1416,2016,1,HAY,"HAY - PRODUCTION, MEASURED IN $",187110000,1701000,$110.00,TONS
1417,2016,1,OATS,"OATS - PRODUCTION, MEASURED IN $",4290000,1100000,$3.90,BU
1418,2016,1,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",128970000,13120000,$9.83,BU
1420,2016,1,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",52955000,11900000,$4.45,BU
1419,2016,1,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",52955000,11900000,$4.45,BU
1121,2017,1,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",158550000,39245000,$4.04,BU
1122,2017,1,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",24072000,204000,$118.00,TONS
1123,2017,1,HAY,"HAY - PRODUCTION, MEASURED IN $",210700000,2150000,$98.00,TONS
1124,2017,1,OATS,"OATS - PRODUCTION, MEASURED IN $",2430000,600000,$4.05,BU
1125,2017,1,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",149654000,15870000,$9.43,BU
1126,2017,1,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",35420000,7700000,$4.60,BU
1127,2017,1,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",35420000,7700000,$4.60,BU
824,2018,1,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",157084000,38220000,$4.11,BU
825,2018,1,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",29972000,254000,$118.00,TONS
826,2018,1,HAY,"HAY - PRODUCTION, MEASURED IN $",226100000,2380000,$95.00,TONS
827,2018,1,OATS,"OATS - PRODUCTION, MEASURED IN $",4253000,945000,$4.50,BU
828,2018,1,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",113900000,13400000,$8.50,BU
830,2018,1,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",39204000,7920000,$4.95,BU
829,2018,1,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",39204000,7920000,$4.95,BU
552,2019,1,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",178892000,44835000,$3.99,BU
553,2019,1,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",32040000,267000,$120.00,TONS
554,2019,1,HAY,"HAY - PRODUCTION, MEASURED IN $",152250000,1750000,$87.00,TONS
555,2019,1,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",85176000,9360000,$9.10,BU
556,2019,1,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",30906000,6120000,$5.05,BU
557,2019,1,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",30906000,6120000,$5.05,BU
277,2020,1,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",259878000,50560000,$5.14,BU
278,2020,1,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",28495000,205000,$139.00,TONS
279,2020,1,HAY,"HAY - PRODUCTION, MEASURED IN $",223200000,2325000,$96.00,TONS
280,2020,1,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",131918000,11275000,$11.70,BU
282,2020,1,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",26460000,5040000,$5.25,BU
281,2020,1,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",26460000,5040000,$5.25,BU
1,2021,1,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",331787000,56235000,$5.90,BU
2,2021,1,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",36582000,201000,$182.00,TONS
3,2021,1,HAY,"HAY - PRODUCTION, MEASURED IN $",217000000,2170000,$100.00,TONS
4,2021,1,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",175375000,14030000,$12.50,BU
5,2021,1,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",62997000,9130000,$6.90,BU
6,2021,1,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",62997000,9130000,$6.90,BU
7267,1997,2,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",526000,164500,$3.20,BU
7268,1997,2,HAY,"HAY - PRODUCTION, MEASURED IN $",4940000,26000,$190.00,TONS
7269,1997,2,OATS,"OATS - PRODUCTION, MEASURED IN $",163000,65300,$2.50,BU
6955,1998,2,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",442000,122900,$3.60,BU
6956,1998,2,HAY,"HAY - PRODUCTION, MEASURED IN $",4740000,23700,$200.00,TONS
6957,1998,2,OATS,"OATS - PRODUCTION, MEASURED IN $",117000,45000,$2.60,BU
6643,1999,2,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",581000,154800,$3.75,BU
6644,1999,2,HAY,"HAY - PRODUCTION, MEASURED IN $",4524000,23200,$195.00,TONS
6645,1999,2,OATS,"OATS - PRODUCTION, MEASURED IN $",152000,62100,$2.45,BU
6327,2000,2,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",369000,102500,$3.60,BU
6328,2000,2,HAY,"HAY - PRODUCTION, MEASURED IN $",3740000,17000,$220.00,TONS
6329,2000,2,OATS,"OATS - PRODUCTION, MEASURED IN $",22000,7000,$3.14,BU
6012,2001,2,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",707000,208000,$3.40,BU
6013,2001,2,HAY,"HAY - PRODUCTION, MEASURED IN $",6300000,30000,$210.00,TONS
6014,2001,2,OATS,"OATS - PRODUCTION, MEASURED IN $",153000,61000,$2.51,BU
5697,2002,2,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",529000,149000,$3.55,BU
5698,2002,2,HAY,"HAY - PRODUCTION, MEASURED IN $",5590000,26000,$215.00,TONS
5699,2002,2,OATS,"OATS - PRODUCTION, MEASURED IN $",125000,48000,$2.60,BU
5382,2003,2,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",479000,135000,$3.55,BU
5383,2003,2,HAY,"HAY - PRODUCTION, MEASURED IN $",6525000,29000,$225.00,TONS
5384,2003,2,OATS,"OATS - PRODUCTION, MEASURED IN $",87000,34000,$2.56,BU
5067,2004,2,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",500000,145000,$3.45,BU
5068,2004,2,HAY,"HAY - PRODUCTION, MEASURED IN $",6440000,28000,$230.00,TONS
5069,2004,2,OATS,"OATS - PRODUCTION, MEASURED IN $",100000,41000,$2.44,BU
4755,2005,2,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",759000,208000,$3.65,BU
4756,2005,2,HAY,"HAY - PRODUCTION, MEASURED IN $",7200000,30000,$240.00,TONS
4757,2005,2,OATS,"OATS - PRODUCTION, MEASURED IN $",148000,58000,$2.55,BU
4442,2006,2,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",557000,157000,$3.55,BU
4443,2006,2,HAY,"HAY - PRODUCTION, MEASURED IN $",5500000,22000,$250.00,TONS
4444,2006,2,OATS,"OATS - PRODUCTION, MEASURED IN $",69000,28000,$2.46,BU
4130,2007,2,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",577000,158000,$3.65,BU
4131,2007,2,HAY,"HAY - PRODUCTION, MEASURED IN $",8370000,31000,$270.00,TONS
4093,2007,2,OATS,"OATS - PRODUCTION, MEASURED IN $",132000,47000,$2.81,BU
3816,2008,2,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",446000,99000,$4.51,BU
3817,2008,2,HAY,"HAY - PRODUCTION, MEASURED IN $",6300000,20000,$315.00,TONS
3818,2008,2,OATS,"OATS - PRODUCTION, MEASURED IN $",39000,13000,$3.00,BU
3512,2009,2,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",814000,183000,$4.45,BU
3513,2009,2,HAY,"HAY - PRODUCTION, MEASURED IN $",7130000,23000,$310.00,TONS
3514,2009,2,OATS,"OATS - PRODUCTION, MEASURED IN $",113000,37000,$3.05,BU
3209,2010,2,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",814000,185000,$4.40,BU
3210,2010,2,HAY,"HAY - PRODUCTION, MEASURED IN $",7320000,24000,$305.00,TONS
3211,2010,2,OATS,"OATS - PRODUCTION, MEASURED IN $",161000,48000,$3.35,BU
2910,2011,2,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",788000,175000,$4.50,BU
2912,2011,2,OATS,"OATS - PRODUCTION, MEASURED IN $",276000,80000,$3.45,BU
2613,2012,2,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",1107000,207000,$5.35,BU
2614,2012,2,HAY,"HAY - PRODUCTION, MEASURED IN $",8505000,27000,$315.00,TONS
2615,2012,2,OATS,"OATS - PRODUCTION, MEASURED IN $",212000,59000,$3.59,BU
2315,2013,2,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",594000,110000,$5.40,BU
2316,2013,2,HAY,"HAY - PRODUCTION, MEASURED IN $",5925000,15000,$395.00,TONS
2317,2013,2,OATS,"OATS - PRODUCTION, MEASURED IN $",56000,15000,$3.73,BU
2015,2014,2,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",1183000,217000,$5.45,BU
2016,2014,2,HAY,"HAY - PRODUCTION, MEASURED IN $",9625000,25000,$385.00,TONS
2017,2014,2,OATS,"OATS - PRODUCTION, MEASURED IN $",211000,57000,$3.70,BU
1713,2015,2,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",796000,146000,$5.45,BU
1714,2015,2,HAY,"HAY - PRODUCTION, MEASURED IN $",7400000,20000,$370.00,TONS
1715,2015,2,OATS,"OATS - PRODUCTION, MEASURED IN $",179000,47000,$3.81,BU
1421,2016,2,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",1208000,230000,$5.25,BU
1422,2016,2,HAY,"HAY - PRODUCTION, MEASURED IN $",10200000,30000,$340.00,TONS
1423,2016,2,OATS,"OATS - PRODUCTION, MEASURED IN $",274000,74000,$3.70,BU
1128,2017,2,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",1255000,239000,$5.25,BU
1129,2017,2,OATS,"OATS - PRODUCTION, MEASURED IN $",241000,66000,$3.65,BU
831,2018,2,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",894000,172000,$5.20,BU
832,2018,2,HAY,"HAY - PRODUCTION, MEASURED IN $",10295000,29000,$355.00,TONS
558,2019,2,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",988000,190000,$5.20,BU
559,2019,2,HAY,"HAY - PRODUCTION, MEASURED IN $",10150000,29000,$350.00,TONS
283,2020,2,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",1097000,215000,$5.10,BU
284,2020,2,HAY,"HAY - PRODUCTION, MEASURED IN $",8880000,24000,$370.00,TONS
7,2021,2,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",1403000,255000,$5.50,BU
8,2021,2,HAY,"HAY - PRODUCTION, MEASURED IN $",9890000,23000,$430.00,TONS
12577,1980,4,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",11615000,4350000,$2.67,BU
12578,1980,4,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",13650000,3500000,$3.90,BU
12579,1980,4,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",71126000,583000,$122.00,TONS
12580,1980,4,HAY,"HAY - PRODUCTION, MEASURED IN $",103950000,1260000,$82.50,TONS
12581,1980,4,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN $",7779000,2080000,$3.74,BU
12582,1980,4,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",69852000,12400000,$14.55,BU
12583,1980,4,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",51708000,12400000,$10.77,BU
12584,1980,4,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",18144000,12400000,$3.78,BU
12260,1981,4,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",11327000,3312000,$3.42,BU
12261,1981,4,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",11895000,3900000,$3.05,BU
12262,1981,4,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",52373000,631000,$83.00,TONS
12263,1981,4,HAY,"HAY - PRODUCTION, MEASURED IN $",89984000,1216000,$74.00,TONS
12264,1981,4,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN $",6469000,2028000,$3.19,BU
12266,1981,4,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",86989000,3569000,$3.98,BU
12265,1981,4,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",100765000,3569000,$4.61,BU
12267,1981,4,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",13776000,3569000,$0.63,BU
11943,1982,4,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",10374000,3800000,$2.73,BU
11944,1982,4,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",7722000,2376000,$3.25,BU
11945,1982,4,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",39600000,495000,$80.00,TONS
11946,1982,4,HAY,"HAY - PRODUCTION, MEASURED IN $",91214000,1241000,$73.50,TONS
11947,1982,4,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN $",3472000,1185000,$2.93,BU
11948,1982,4,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",44674000,5376000,$3.60,BU
11949,1982,4,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",24890000,5376000,$2.01,BU
11950,1982,4,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",19784000,5376000,$1.59,BU
11626,1983,4,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",8480000,2808000,$3.02,BU
11627,1983,4,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",7163000,1885000,$3.80,BU
11628,1983,4,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",51710000,302400,$171.00,TONS
11629,1983,4,HAY,"HAY - PRODUCTION, MEASURED IN $",107601000,1157000,$93.00,TONS
11630,1983,4,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN $",3596000,988000,$3.64,BU
11632,1983,4,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",20147000,6144000,$1.82,BU
11633,1983,4,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",24330000,6144000,$2.19,BU
11631,1983,4,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",44477000,6144000,$4.01,BU
11309,1984,4,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",16059000,5353000,$3.00,BU
11310,1984,4,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",7630000,2430000,$3.14,BU
11311,1984,4,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",46915000,464500,$101.00,TONS
11312,1984,4,HAY,"HAY - PRODUCTION, MEASURED IN $",93626000,1108000,$84.50,TONS
11313,1984,4,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN $",4461000,1360000,$3.28,BU
11315,1984,4,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",30384000,12780000,$5.45,BU
11316,1984,4,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",21762000,12780000,$3.90,BU
11314,1984,4,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",52146000,12780000,$9.35,BU
10996,1985,4,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",5151000,1820000,$2.83,BU
10997,1985,4,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",30731000,389000,$79.00,TONS
10998,1985,4,HAY,"HAY - PRODUCTION, MEASURED IN $",88166000,1109000,$79.50,TONS
10999,1985,4,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN $",3732000,1296000,$2.88,BU
11000,1985,4,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",34472000,9804000,$3.52,BU
11001,1985,4,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",13563000,9804000,$1.38,BU
11002,1985,4,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",20909000,9804000,$2.13,BU
10681,1986,4,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",7163000,2900000,$2.47,BU
478,2020,,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",0,,,
479,2020,,OATS,"OATS - PRODUCTION, MEASURED IN $",0,,,
480,2020,,RICE,"RICE - PRODUCTION, MEASURED IN $",0,,,
481,2020,,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN $",0,,,
482,2020,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",0,,,
10682,1986,4,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",4935000,2100000,$2.35,BU
10683,1986,4,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",29355000,309000,$95.00,TONS
10684,1986,4,HAY,"HAY - PRODUCTION, MEASURED IN $",88971000,1262000,$70.50,TONS
10685,1986,4,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN $",2401000,1044000,$2.30,BU
10686,1986,4,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",29355000,8688000,$6.51,BU
10688,1986,4,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",13987000,8688000,$3.10,BU
10687,1986,4,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",15368000,8688000,$3.41,BU
10368,1987,4,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",4770000,2178000,$2.19,BU
10369,1987,4,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",4809000,2100000,$2.29,BU
10370,1987,4,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",37245000,390000,$95.50,TONS
10371,1987,4,HAY,"HAY - PRODUCTION, MEASURED IN $",112715000,1383000,$81.50,TONS
10372,1987,4,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN $",2317000,990000,$2.34,BU
10375,1987,4,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",12080000,8005000,$3.16,BU
10374,1987,4,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",12317000,8005000,$3.22,BU
10373,1987,4,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",24397000,8005000,$6.38,BU
10053,1988,4,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",3177000,1352000,$2.35,BU
10054,1988,4,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",6347000,2015000,$3.15,BU
10055,1988,4,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",55857000,433000,$129.00,TONS
10056,1988,4,HAY,"HAY - PRODUCTION, MEASURED IN $",118588000,1325000,$89.50,TONS
10057,1988,4,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN $",1232000,400000,$3.08,BU
10060,1988,4,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",13480000,7730000,$3.13,BU
10059,1988,4,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",16985000,7730000,$3.95,BU
10058,1988,4,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",30465000,7730000,$7.08,BU
9739,1989,4,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",3832000,1236000,$3.10,BU
9740,1989,4,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",5655000,1885000,$3.00,BU
9741,1989,4,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",46953000,423000,$111.00,TONS
9742,1989,4,HAY,"HAY - PRODUCTION, MEASURED IN $",126080000,1280000,$98.50,TONS
9743,1989,4,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN $",679000,240000,$2.83,BU
9744,1989,4,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",44396000,10722000,$4.14,BU
9745,1989,4,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",31147000,10722000,$2.90,BU
9746,1989,4,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",13249000,10722000,$1.24,BU
9430,1990,4,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",4394000,1575000,$2.79,BU
9431,1990,4,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",3528000,1120000,$3.15,BU
9432,1990,4,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",51680000,380000,$136.00,TONS
9433,1990,4,HAY,"HAY - PRODUCTION, MEASURED IN $",135439000,1421000,$95.31,TONS
9434,1990,4,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN $",193000,61000,$3.16,BU
9436,1990,4,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",15096000,5130000,$1.63,BU
9435,1990,4,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",34334000,5130000,$3.71,BU
9437,1990,4,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",19238000,5130000,$2.08,BU
9122,1991,4,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",6240000,2400000,$2.60,BU
9123,1991,4,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",2380000,850000,$2.80,BU
9124,1991,4,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",33538000,409000,$82.00,TONS
9125,1991,4,HAY,"HAY - PRODUCTION, MEASURED IN $",100651000,1426000,$70.58,TONS
9126,1991,4,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN $",330000,107000,$3.08,BU
9128,1991,4,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",13449000,3045000,$1.99,BU
9127,1991,4,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",23619000,3045000,$3.50,BU
9129,1991,4,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",10170000,3045000,$1.51,BU
8812,1992,4,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",5733000,2205000,$2.60,BU
8813,1992,4,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",5143000,1870000,$2.75,BU
8814,1992,4,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",35845000,335000,$107.00,TONS
8815,1992,4,HAY,"HAY - PRODUCTION, MEASURED IN $",77498000,1224000,$63.32,TONS
8816,1992,4,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN $",2640000,714000,$3.70,BU
8817,1992,4,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",29148000,3740000,$7.79,BU
8818,1992,4,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",14773000,3740000,$3.95,BU
8819,1992,4,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",14375000,3740000,$3.84,BU
8503,1993,4,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",7540000,2900000,$2.60,BU
8504,1993,4,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",4976000,1600000,$3.11,BU
8505,1993,4,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",40222000,338000,$119.00,TONS
8506,1993,4,HAY,"HAY - PRODUCTION, MEASURED IN $",114432000,1236000,$92.58,TONS
8507,1993,4,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN $",4200000,1071000,$3.92,BU
8510,1993,4,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",10627000,3290000,$1.36,BU
8508,1993,4,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",27952000,3290000,$3.59,BU
8509,1993,4,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",17325000,3290000,$2.22,BU
8194,1994,4,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",8935000,3135000,$2.85,BU
8195,1994,4,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",8288000,2550000,$3.25,BU
8196,1994,4,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",41796000,324000,$129.00,TONS
8197,1994,4,HAY,"HAY - PRODUCTION, MEASURED IN $",133554000,1326000,$100.72,TONS
8198,1994,4,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN $",3510000,696000,$5.04,BU
8199,1994,4,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",46178000,2632000,$17.54,BU
8201,1994,4,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",9054000,2632000,$3.44,BU
8200,1994,4,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",37124000,2632000,$14.10,BU
7886,1995,4,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",5576000,1890000,$2.95,BU
7887,1995,4,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",13838000,3740000,$3.70,BU
7888,1995,4,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",43754000,334000,$131.00,TONS
7889,1995,4,HAY,"HAY - PRODUCTION, MEASURED IN $",109496000,1392000,$78.66,TONS
7890,1995,4,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",47038000,8514000,$4.54,BU
7891,1995,4,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",40101000,8514000,$3.87,BU
7892,1995,4,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",6937000,8514000,$0.67,BU
7578,1996,4,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",20129000,5670000,$3.55,BU
7579,1996,4,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",25550000,7000000,$3.65,BU
7580,1996,4,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",50220000,324000,$155.00,TONS
7581,1996,4,HAY,"HAY - PRODUCTION, MEASURED IN $",126592000,1347000,$93.98,TONS
7583,1996,4,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",73800000,1330000,$4.59,BU
7584,1996,4,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",5520000,1330000,$0.34,BU
7582,1996,4,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",79320000,1330000,$4.93,BU
7270,1997,4,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",19819000,6834000,$2.90,BU
7271,1997,4,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",21120000,6600000,$3.20,BU
